,name,gmap_id,category,avg_rating,num_of_reviews
12166,Subway,0x809ac6beabf54399:0x9c71b0b7dd5947c8,restaurant,4.2,75
12168,Venus Nails Salon,0x809ac6bf32407f95:0x96ab34b7295920a7,beauty,3.5,48
12170,Explorit Science Center,0x80852bd29373e687:0x287d77fe43f33ca2,recreation,4.4,57
12172,Specialized Exhaust & Automotive,0x809ab8ca8b30db27:0x49bf38ef4bdd92e,auto,4.8,88
12174,Best Speed Baseball Academy,0x809ac4fb69d2d4b7:0x161fbb8e5a796c9d,recreation,4.3,18
12175,Broadway Costumes & Theatrical Supply,0x809ad04402731aa3:0x5145abbca5a23e48,retail,4.8,53
12176,The Sign Center,0x809ac74f59a28ce5:0xc8fd022cf8cd16eb,retail,4.8,4
12178,Esquire Grill,0x809b2b7045d91bd5:0xf2df939638c1bded,restaurant,2.8,77
12182,A To Z Motors,0x8084e008daf91587:0x8adf2b3dd860ba4b,auto,4.8,36
12183,Wrench Monkeys,0x809adad39ae37f5f:0xd53bdce0e465d130,auto,4.9,38
12184,Round Table Pizza,0x809b29dc4a14a311:0xd280392dbab338fa,restaurant,3.6,234
12186,Domino's Pizza,0x80852bc616b58979:0x701f11a79c009384,restaurant,4.2,128
12187,V.I.P NAILS​ & SPA​,0x809ade2558853b85:0x34813c7fcc2415b9,beauty,4.2,362
12189,ARCO,0x809ad7c543d5c483:0x2a4d4af1114fad8f,auto,4.0,146
12190,Little Caesars Pizza,0x8085299088910297:0xcdebd1e897e41532,restaurant,4.0,154
12191,Mobil,0x809ad68afc6c767d:0x6661b0f71658e7e3,auto,4.1,38
12193,3 Brothers Smoke Shop,0x809acfef40b2ca81:0x3a24972940ccbf0,retail,4.1,135
12194,Beatnik Studios,0x809ad0e20f11098f:0xc2e6b2935b1e6f58,recreation,4.7,98
12195,Jiffy Lube,0x809adfe795845bb3:0x49130e0f604f2566,auto,4.5,335
12196,El Torito,0x809ada1c11eee08b:0xf61199bc59843a11,restaurant,3.6,133
12197,Subway,0x809ade10ade94bb3:0x47d7918de88f6629,restaurant,4.0,78
12200,Subway,0x809adfdd80115d8b:0xbc447ef6312fe1ca,restaurant,3.1,95
12203,Westacre Park,0x809ad6ab99dac46b:0xb09083b0876474da,recreation,4.1,138
12204,Turkovich Family Wines,0x8084df8b45868a05:0x82f7dd0de51f017a,recreation,4.7,78
12205,Taco Bell,0x809add60e346c355:0xb4b3bfbe2af1d50f,restaurant,3.9,534
12206,Round Table Pizza,0x809ac6beac0b3ec1:0xbb0b1406de464965,restaurant,4.0,278
12207,Wildwood Kitchen & Bar,0x809ada5741963969:0x58adddad19304357,restaurant,4.4,378
12208,Elk Grove Subaru,0x809ac76e76e6cd7f:0xe281f7f999e87ff4,auto,4.4,288
12209,Battistone's Gold River Collision,0x809ae7817dff83c9:0x9e8df7831c22bced,auto,4.6,28
12210,Alyce Norman Bryte Playfield,0x809ad69c644f08b5:0x50737fcc4a24daa3,recreation,4.3,108
12212,Great Clips,0x809ad1e279c7cb47:0x536b8c00f132edf9,beauty,4.3,46
12213,Tuesday Morning,0x809adaff78116885:0x304053c1e5fe8823,retail,4.2,108
12214,TableVine,0x809ad0d8be1d75b9:0xe419f6bbf9004cdd,restaurant,4.6,155
12215,Casa Garden | Restaurant & Event Venue,0x809ad0451b1f7c57:0x2b98d2fcf11fab5c,recreation,4.6,118
12216,Talbots,0x809ada576124f853:0xece1b53e29056787,retail,4.6,25
12217,Little Caesars Pizza,0x809adf38065fa0ff:0xa4b5ae2b748dff7b,restaurant,3.8,193
12218,Johnny Cash Trail,0x809ae407408625bd:0xa55cc17afbe1ab11,recreation,4.5,178
12219,CITRUS HEIGHTS SMOG TEST,0x809adf9414382a8d:0xbcc9402548437238,auto,4.5,17
12220,California Sun,0x809adfdd0f8445fd:0xebf47bac4d3176e0,beauty,3.7,34
12221,Brookdale Citrus Heights,0x809ade4ccc881511:0x5941242b9b61944c,health,2.5,8
12222,Domino's Pizza,0x809adfbe0f8f92cd:0x3ac4bee21964a837,restaurant,3.9,363
12224,Dollar General,0x809adf8e7589a0e9:0xdb0dc99f34be31d,grocery,4.1,424
12225,Consign-It Home Furnishings,0x809ae78369359bab:0xdeb061779b5c1ae7,retail,4.2,118
12226,Staples,0x809ade2f01686627:0xdcefcc379afb9b96,retail,4.1,118
12227,Dollar Tree,0x809ae1558bcdf539:0x9b6fba91582a6cd5,grocery,4.6,28
12229,Metro by T-Mobile,0x809ade22fc176fc7:0x9087c08bf8eccc71,retail,4.1,66
12230,Valley Tire & Wheel,0x809ad9cc7e9cb26d:0x4c4a2b3a39760e2b,auto,4.3,165
12231,The Sandwich Spot,0x809add787902b4c3:0x6feb7738eb05ccfb,restaurant,4.6,118
12232,What's by Watts,0x809ad722060def93:0x7df7b9df032194e,grocery,4.1,106
12235,CosmoProf,0x809ade2550661573:0x319ee18edcd220a0,beauty,4.2,38
12238,The Mill Elvas Avenue Cafe,0x809adb616673eceb:0x1a6717ddd07abf13,restaurant,4.7,68
12239,Sacrament Brewing,0x809ad1305f8dc923:0x85d81645c7db6f3e,restaurant,4.6,74
12240,De Row & Sharma,0x809ad12973d3e6f5:0x6fa3746d06180733,retail,4.8,38
12241,Tea Cozy,0x809ad12699497c5f:0x88ededfc115de4f2,retail,4.7,88
12243,Campway's Truck Accessory World,0x809adadabc922e5b:0x11ed3423c4b0d5f,auto,4.0,47
12244,Albert Winn Park,0x809ad0ec126dbf4d:0x56deba1ae6fb85e8,recreation,4.0,198
12245,KM Auto Sale,0x809ad993b84c0f83:0xbf4bea44fae7aa85,auto,4.6,48
12246,D1 AUTO SALES,0x809ad9ad5d220b55:0xb17fbe74d9101a85,auto,4.9,88
12247,Crystal Nail & Spa,0x809add471557df85:0xa38c83c97c9557f5,beauty,3.7,194
12248,Stoneridge Motor Sales,0x809ad728511c4323:0x357a1fd0111b411,auto,5.0,8
12250,Marshalls,0x809ae5000ec74603:0xceb8f3cb33bd555a,retail,4.3,293
12251,C-Bar-C Park,0x809ae07affdd40e1:0x75239aff0e0bf488,recreation,4.5,477
12252,Goodwill Citrus Heights Store,0x809adfb9744aed0d:0xb4544addb9ecac5a,retail,3.8,335
12254,TOS Auto Repair,0x809adf77715d969f:0x43ab68ab68596aad,auto,4.6,358
12255,Adalbertos,0x809adf034b9e1f15:0xeb7cdb8c7ae29de0,restaurant,4.0,397
12257,C-Bar-C Park,0x809ae07a6bb2ed41:0xe4df9f9b77e6045f,recreation,4.4,248
12258,Tugboat Fish & Chips,0x809ade5264c0429d:0x990c71e7f9989e72,restaurant,4.0,148
12259,Jockey Outlet,0x809ae68eb913ac99:0x9b25a234607c02da,retail,4.9,8
12262,European Delicatessen,0x809ad8a92a6a6815:0x234252d93e72c6e6,grocery,4.4,455
12263,California Family Fitness,0x809ace24bf387a83:0xd1215d14f63edcff,recreation,4.4,228
12265,SCC College Store,0x809ad053002d0dab:0x30ffff270228683e,retail,4.1,128
12266,Great Clips,0x809ace1bed1af161:0x141084afda595178,beauty,4.2,138
12271,Natomas Oaks Park,0x809ad692e69eb8db:0x91c984b0574a7b6a,recreation,4.2,154
12272,KOLAS Florin Perkins/Elder Creek,0x809ac4fa8cb210b5:0xe4b347f0da0e3826,health,4.6,638
12273,Texas West Bar-B-Que,0x809ada355f14f0f1:0x2be0ff7fe72c4226,restaurant,3.9,427
12274,Napoli's Culinary Academy,0x809ada4ae2ab2f45:0xe128bfbb87baed16,education,3.9,48
12276,Backpacks and Beyond,0x809adb428fa75007:0x56a65ad4e3d1961f,retail,3.7,3
12277,California Family Fitness,0x809ac71cea2daca3:0x70fea2727fffa22f,beauty,3.8,206
12278,New China,0x809ad21eedd021f9:0x3ebe7d91d7d3fd96,restaurant,4.2,198
12280,Hamre's GIANT ORANGE,0x809ada38c3a3157b:0x93030815d5520698,restaurant,4.1,288
12281,Mayhew Deli & Catering,0x809adca7103fcbd5:0x766804aef23c222d,restaurant,4.6,78
12282,Regent Seafood Restaurant,0x809ace081714b31f:0x19ddec80127ba053,restaurant,3.7,25
12287,Grill City,0x809ac591781b87b9:0xe9704cb2bacfbe94,restaurant,4.0,138
12289,SmartStyle Hair Salon,0x809adf5df9fe501f:0x90d417c507539eee,beauty,4.2,48
12290,Rurulala,0x809adcbe7d489a3f:0x31d863f2b9da19d8,restaurant,4.1,76
12291,Mr. Motorhome,0x809ac5c15478838f:0x853ca1ceee5222fc,auto,3.9,88
12292,Tako Korean BBQ,0x809ad0f2e5b695a5:0x614b2fa8636f4ba0,restaurant,4.5,684
12293,James Beauty Supply,0x809adbb35409b2ab:0x4fd199c23bc132c7,beauty,4.2,268
12295,Snowbee Tea Station,0x809ac56e5521cdf9:0x971a71c716d2cb4c,restaurant,4.4,197
12298,Jiffy Lube,0x809ac8dafc4987cf:0xa23f537739151d05,auto,4.6,218
12299,Pronto's New York Pizzeria,0x809ae68bfc109675:0xba3d5f72b53ba6eb,restaurant,4.5,138
12300,Sacramento City Cab,0x809acf776a6c4389:0x58964805b0b55c3,auto,4.7,13
12303,Metro by T-Mobile,0x809ad03cd36c4f91:0x9750ba43fc3a230b,retail,4.4,8
12306,Family Dollar,0x809ad791b5bf0ced:0x82b98cb3543af6d3,grocery,4.5,36
12308,Tasss Smokes/ Phone/Laptop Repair/Unlocks/Activations,0x809ad9ee7c26e0f5:0x3454027dd8a505d3,retail,4.9,25
12310,Goemans Bar,0x809acf93acce3d27:0x5d3313d512e8e86e,restaurant,4.2,188
12311,Rainbow Mini Park Playground,0x809acf05c6f9644b:0x4b60ffd41fb4ecef,recreation,3.7,38
12314,Krispy Krunchy Chicken @Rivera Mart,0x809ad731df40205b:0xd3f2178ebcb24930,restaurant,4.2,44
12316,San Juan Soccer Club,0x809add5bc3878a01:0x4c51a223d49db84,recreation,4.6,58
12317,Dutch Bros Coffee,0x809adfb8932b8b69:0x8122d5500c675d6b,restaurant,4.6,77
12318,Cigarette Cage,0x809ade3068f0be03:0xbaad46cc58e9dd66,retail,4.4,38
12319,Covell Park,0x808529b8a1e12b0b:0xbede9e62cdaed8d5,recreation,4.6,67
12320,Claire's,0x809ade25a5789b2d:0x292d86cfea786872,beauty,4.0,18
12321,Champs Sports,0x809ade25a5789b2d:0x780e23a1b56f5d61,retail,3.9,56
12322,Zumiez,0x809ade25a5789b2d:0x3978d4e3e0ff1b8c,retail,4.2,53
12324,Subway,0x809ae1346d8b72c3:0xf7f584e107e01c24,restaurant,3.7,45
12328,Ficelle,0x8084df8b61b2524d:0x8ad1ecafff466769,restaurant,4.8,128
12331,Northern California Orthopaedic Associates,0x809ada5825a44661:0x7a67dd918ac6fc0c,health,4.1,38
12332,Suki Sushi,0x809ac5d8aa55428b:0x3c17085412ae923d,restaurant,4.6,194
12333,Charming Nails & Hair Salon,0x809ad0c3f2fcb8e5:0x15500449a68ebf10,beauty,4.1,105
12335,Haney Garage Door Service and Emergency Spring Repair of Sacramento,0x809adb8a0b721911:0x24652b1e32b95c47,auto,5.0,624
12336,El Padrino,0x809ac53602c37029:0x6480c77aab41a994,restaurant,4.4,128
12339,Foulks Park,0x809ac7ad9478d3a9:0xcede8730a50e8e4f,recreation,4.3,58
12341,QBM AUTO PARTS,0x809ae99f7fa2ba45:0x5deb6d8d22c05d80,auto,3.6,58
12342,Jimmy's Peruvian & Mexican Restaurant,0x809ad9736aa8da43:0x3687ce72cadf3542,restaurant,4.3,354
12343,Mama's Sushi & Teriyaki,0x809aa2daa1000115:0xb838e60919077579,restaurant,4.5,204
12344,Taco Bell,0x809abd1ad3a9373f:0xae5767e14db7e550,restaurant,3.5,178
12346,Stonelake Animal Hospital,0x809ac8faa193a7f1:0x5bc493c0833aa1d5,health,4.5,78
12348,Little Caesars Pizza,0x809ad6e3234642c5:0x7b49dbe8abae98fe,restaurant,3.6,216
12349,U-Haul Moving & Storage of Natomas,0x809ad7b747001d57:0x46e88e18d6175463,auto,4.0,98
12350,Valero,0x809ad709bf828861:0xed15cda91886cc43,auto,3.8,88
12351,McDonald's,0x809add58fa9ef229:0x926a6818d0c8f46d,restaurant,3.6,488
12352,Mama Marks Park,0x809ad9d6a7665fe3:0xf2ac976c0dee22f2,recreation,3.9,108
12356,Sutter Medical Plaza Greenback Lab,0x809adf19d7016ca9:0x58391a70d6d35b94,health,4.2,17
12357,"Kali S Eswaran MD ,INC : Aquino Josefina A MD",0x809add78606da145:0xab8c4df5f93de47e,health,2.3,14
12358,E Z Tires,0x809ad9afd4dc139d:0x36b3d5e7e36bedd1,auto,4.5,98
12359,Winters Autoservice,0x809ad9e62fbd33f7:0x5502b42384a7976,auto,5.0,4
12360,Pro Dental Group,0x809ad0c233237149:0x4a284f03afb8df1e,health,3.0,14
12363,Xtreme Auto Care,0x809ad77ffe70c957:0x33848b17259b67dd,auto,4.0,76
12364,Patriot,0x809add6d9e745cf1:0x244827ec15c2226b,auto,3.7,67
12365,Lucky Express,0x809ad9cc02cfce6d:0x3324bc4bdd776812,restaurant,4.2,424
12366,Chevron,0x809b29e3a6a76b21:0xc68b947e5ac7eb2a,auto,3.9,238
12367,Corrections Academy,0x809abcf5a2b7bb6b:0x4c9b96748760ca90,education,4.6,88
12368,ARCO,0x809ad3e24c0af70f:0xd5d984c573475844,auto,4.0,108
12369,Rainbow Market,0x809ad9cea4a405b5:0x4b9b5878af78ddd0,auto,3.8,237
12371,Gas Station,0x809add592549d805:0xe8486e78dce6a571,auto,3.7,28
12372,Al's Auto Repair Inc.,0x809adda153769333:0xd15f90a25da94ddf,auto,4.0,4
12373,Subway,0x809ac7a5ce760d45:0xca12611bfacf3889,restaurant,4.0,97
12374,The Sandwich Spot,0x809ac6494c78c1ad:0x796e1229426093c6,restaurant,4.2,93
12375,Beijing Gourmet,0x809adf79f6acdea7:0x522c9a24bf6d3ef0,restaurant,4.5,185
12376,FITNESS 19,0x809adf79799cd8e9:0xb5e3101eb5307217,recreation,4.1,138
12378,Platinum Nail Spa,0x809ac0ad8bf47bf9:0xaf2ca64e766db6d8,beauty,3.8,26
12379,FITNESS 19,0x809ae16b806e58d1:0x5267dbbf6a6373e,recreation,3.9,78
12380,Home Consignment Center - Folsom,0x809ae6a8281c05d9:0xeb404c943b4d89e0,retail,4.1,77
12381,Results Transformation Center,0x809ad7ca81054fb7:0xbf04b5e95c5adec6,recreation,4.7,48
12386,ARCO,0x809ab9057a145701:0xdbf05666318b6203,auto,4.1,257
12388,Starbucks,0x809ad0dedc9a5e89:0x2028465299fdbcf1,restaurant,4.3,225
12390,Republic Salon - Blow Out Bar,0x809ae45b6a8baa3b:0xfb0c9cf76ba74a78,beauty,4.9,16
12393,Petra Greek,0x809ae50f535219c1:0xf48c0d441c9791dd,restaurant,4.4,373
12394,Clark's Snow Sports Rancho Cordova,0x809ae8015dbc9ef9:0xf2cbc5e1c397953a,retail,4.8,135
12395,Camp Bow Wow,0x809ac75530db49b9:0xdadaa7060f30f507,health,4.8,137
12396,Handy Family Park,0x809ae50453d0fefd:0xe6c614ad4b200e87,recreation,4.6,148
12397,T-Mobile,0x809ae415bcae7b7f:0x33fc60c40a054e2a,retail,3.9,98
12398,Nothing Bundt Cakes,0x809ae500c7779aeb:0x9355317d8b5d7e69,restaurant,4.6,44
12401,Pizza Hut,0x809ade2e57c8f1f3:0x3c79352cdc407ffa,restaurant,3.4,118
12403,Subway,0x809ae500eb448097:0x1781718944f2f597,restaurant,3.7,17
12406,La Bou Bakery & Cafe,0x809ae414258c0875:0x293c6b6c39630751,restaurant,4.4,196
12407,Vista Del Lago High School Football Field,0x809ae518344c7547:0xe9bcb17456a8aa4,recreation,4.4,18
12410,La Calle Tacos y Mas,0x809ae11fe8cdb657:0x682bf9a803953a98,restaurant,4.5,146
12411,Dolan's Bar and Grill,0x809ae69bdca64a9b:0x55e3271e3f4d9d22,restaurant,4.4,138
12413,Barber Next Door,0x809adf4898378eaf:0x794be97f5bcb061a,beauty,4.8,25
12414,Woodland Public Library,0x8084d0e4e52a12c1:0xfaa8b3b48a41ad42,education,4.8,46
12415,Redrum Burger,0x808529727a763b77:0x9a371694fb4cc3ce,restaurant,4.0,546
12416,Dollar General,0x8084d0f213c81377:0x77cb3ad2f1217dc8,grocery,4.0,236
12417,Davis DMV,0x8085297912e6ab39:0x3f8babeca766749b,auto,2.9,318
12418,Woodside Park,0x8084d1bb1912d99b:0x554ce30a6962e336,recreation,4.6,137
12419,Exact Staff,0x8084d088cee01879:0x6bb6ae273cecf9,retail,4.4,96
12421,Northstar Park Pond,0x808529c45643ce45:0xdb2b257249ebd4b,recreation,4.3,57
12422,Chicago Café,0x8084d0e59bf92115:0xfe78df1d8878e27f,restaurant,4.4,88
12423,Grocery Outlet,0x8084d118afbd942f:0xbd8cbc906c6451ce,grocery,4.4,458
12426,Music Go Round,0x809ac7bf98d69dd1:0xb7f0671aefd77200,retail,4.7,58
12427,Kohl's,0x809ac7b9d427a86b:0xe1e938205884b723,retail,4.0,792
12428,McDonald's,0x809ae41c41255283:0xf54f9be16495a258,restaurant,3.7,498
12429,Bath & Body Works,0x809ae5011dd62f2b:0xfd12738dee2c9ad1,beauty,4.5,145
12431,Essence Nails & Spa,0x809ae41b1f2ee455:0x89e45484759415f7,beauty,4.6,108
12432,Raley's,0x809ae410a968421f:0x91e559635d2767e3,grocery,4.3,308
12433,Philip C. Cohn Park,0x809ae45ffe9111b3:0x5179fc6b28dfca8e,recreation,4.5,37
12434,Foreign Autohaus,0x809afaba0cf8995f:0xb76fabb50b179726,auto,4.7,178
12436,Starbucks,0x809ae69a2a536853:0x4b4649988ba713bd,restaurant,4.4,388
12437,Ed Mitchell Park,0x809ae412c4fb1a9d:0x2f86993f691bdafe,recreation,4.2,96
12438,Dollar General,0x809ad9cedf23d525:0x5e63592f959038ff,grocery,3.8,905
12440,Jiffy Lube,0x809ad7a7468e3eb7:0x33143ac57dcc05f2,auto,4.2,568
12441,Viva Supermarket,0x809ad9cc2306b485:0x279fe7a441d64641,grocery,3.9,578
12442,King's Supermarkets,0x809ad7434b936f5f:0xb2e621f5d2fb16e7,grocery,3.8,444
12443,Little Caesars Pizza,0x809ad7593a6a94bf:0xe418f6cb026c1529,restaurant,3.8,583
12444,Sunland Liquor,0x809ad75a4b068cf5:0xf95cb75541ec9a47,auto,4.0,8
12445,Woodlake Park,0x809ad750710fd65d:0x626ed5a120b9a209,recreation,4.1,146
12446,Abylex CDL Truck Driving School | Truck Rental For Class A & B License,0x809b2099658677df:0x58b0d90b3ea9638b,education,4.5,308
12447,ARCO,0x809adbb8af64e981:0x8087bf78b4a4931b,auto,3.9,241
12448,3 B's,0x809ad9d399e3fe31:0x8541735a3a5cd107,beauty,4.5,24
12449,Fade Masters,0x809ad75cbbdca4ad:0xfbf3a804a3bb2452,beauty,4.2,108
12451,Stay Fly | Smoke Shop And Vape,0x809adbd52cd864c3:0x358a205eb51014ab,retail,4.3,68
12454,Quality Tire & Wheels,0x809ad9e2ed08de37:0xb5cf05723ffb1e0c,auto,3.7,78
12455,Johnston Park,0x809ad76c0e2afe37:0xfbc4f270acd86b95,recreation,3.9,158
12456,abe's fuel station acquisition,0x809adbdb9d580a23:0xf41151da36b3918e,auto,2.9,7
12457,Kinder Morgan Inc,0x809adcbe87d38c77:0x105af91d0c16574d,auto,3.7,16
12458,General Auto Sales Corporation,0x809ad757bae10027:0x6fcf92ac6a0e3687,auto,3.6,48
12459,Quality Auto Care & Tire,0x809ad75b1e0dd3f7:0x42c963f973ef82ad,auto,4.3,58
12461,Texaco,0x809ad71664e6a20b:0x3c75b80215aa47e4,auto,4.1,74
12462,Like New Appliance,0x809ad9e6d37a097f:0x37e0056209c3b039,retail,4.1,18
12465,T & Y Tire Services,0x809ad75cb72b1cd5:0x82709a82aa2a9491,auto,4.4,83
12467,Star Fashion I,0x809ad7166b9b98a7:0x517af474237ffc43,retail,4.4,14
12468,Power Market,0x809ad936a7ec7747:0x3e0f5c767cc9e6d4,auto,4.1,88
12471,Yee Cheong Restaurant,0x809ac5512be4e22b:0xd8989d5c1c8b182b,restaurant,3.9,38
12472,Phở Bác Hoa Viet - Stockton Blvd,0x809ac56879dc610b:0x64337a9ee14a66bc,restaurant,4.1,471
12473,Siam | Thai Restaurant,0x809ad03c15daa107:0x6d829fdbdffb0308,restaurant,4.5,247
12474,A & A Supermarket,0x809ac56819bab9f1:0xb864cef403e3837d,grocery,4.0,168
12476,Smog Champs,0x809ac5237f318e9d:0x9c22e827f6e0030a,auto,4.5,64
12478,Auto Parts Express,0x809ac56f46b88177:0xbfa0697d7dc81596,auto,4.7,46
12479,Crazy Fruit & Ice Cream Trujillo,0x809ac552c5e3810f:0xd902eed6b3538bae,restaurant,4.2,125
12481,University Automotive,0x809ada55cb09fef5:0xc6b05ab997a966f0,auto,4.6,208
12485,Sutter Street Cruisers | Custom Bicycles,0x809ae6ac8b2bc123:0x4bd0fa0f31e732a,retail,5.0,14
12487,My Three Sons Auto Sales,0x809acf947c41e1df:0x878faf873ec16aa3,auto,3.8,34
12488,Cafe Yum Authentic Indian Restaurant,0x809ac7f5bcfc6685:0x7125718b6e59f0f,restaurant,4.1,18
12489,Learning Pointe Christian Preschool,0x809b29e02baa2c27:0x7ae08573c6f21cf,education,5.0,6
12493,River Delta Diner,0x80854d4517409531:0xde8c3174ff2d51ea,restaurant,4.1,28
12496,Tuscany Park,0x809add524da5848f:0xe9ebe3a3bf17a6e1,recreation,4.5,88
12498,Tuscany Park Playground,0x809add167d2e286d:0x3abccea7b82308af,recreation,4.7,18
12499,Birkenstock Midtown,0x809ad0c19e0f3a37:0x27c08ddaf97c5501,retail,4.7,138
12500,Little Caesars Pizza,0x809ade10a9c6ecf9:0x665754086bee0dda,restaurant,3.5,208
12501,Larchmont Rossmoor Park,0x809addbcaa963c43:0x69501906750c3321,recreation,4.5,58
12502,San Juan Alteration Shop,0x809ade423d13914f:0x213c6522c9ef3fbc,retail,4.2,5
12504,AT&T Store,0x809ad09363f3273b:0xd452a8d5c57260bf,retail,4.1,118
12506,sham sweets,0x809adbe4c5bb8e55:0xcd667ccb9e82b7f9,restaurant,4.8,48
12508,Chima's Tow,0x809ad99379ebe973:0x213b74c4fe016471,auto,2.9,38
12509,Simply Thai Restaurant,0x809ac6c740fbd0f1:0xfe905f61ad752160,restaurant,4.2,88
12510,Burger King,0x809ae68c674e691d:0xabb2fe403e9fe537,restaurant,3.6,478
12513,Poke & Tea,0x809addc1a0a6146b:0xa7e27fe58689f3cb,restaurant,4.6,88
12514,La Bou Bakery & Cafe,0x809ae69a1cd915a7:0xc875eba684901f0c,restaurant,4.2,107
12515,Laboratory: Sun Center Drive (Rancho Cordova): Sutter Medical Foundation,0x809add676c9cf437:0xcc63be7db3134d56,health,1.0,2
12517,Fusion Taps,0x809ae77dc52edc97:0xae25b4ffe9d42b7a,restaurant,4.6,138
12518,Haute Couture Beauty Bar,0x809adf3d2e8325f9:0x50d0cca6a2187aaa,beauty,4.5,68
12519,Jack in the Box,0x809ad928182cdad3:0x892114110fd03711,restaurant,3.7,516
12520,Five Star Nails & Spa,0x809ad64ba0345c75:0xe887fa6eb0206918,beauty,4.2,248
12521,Circle K,0x809ad709c75280e3:0x50165e0f7f66942a,auto,4.3,4
12522,Shift Coffee House,0x809ad75ac53cac1b:0xd8da6d3faa8258d5,restaurant,4.7,248
12523,zpizza Tap Room,0x809ada93a2994aeb:0x8e872475121bb809,restaurant,4.2,238
12524,Burlington,0x809ade4c1eda07c1:0xbd0756e0b84796e8,retail,4.0,378
12525,American Graffiti Tattoo & Piercing,0x809ad0da74c74ca5:0xdedfb5bf288d348,beauty,4.7,98
12527,Matisse’s,0x809acf7d2a6d9521:0xb1a695f069416ec8,restaurant,4.2,68
12530,LiBush International Connection Africa,0x809ad6ccd0dccc3d:0x951b6a22ac95277d,retail,4.5,35
12531,Cilantro's Méxican Restaurant & Bar,0x809ad12d23d274b9:0xb7fb61f440845ac7,restaurant,4.1,437
12532,Shell,0x809ad647bd693d61:0xc2f50350f5f0523d,auto,3.3,26
12533,Mountain Mike's Pizza,0x8085290240ce2b85:0x90f36a099982c07c,restaurant,4.4,8
12534,European Auto Recycling Inc,0x809ae81b05ce3d69:0xb15cacc0e6620414,auto,4.4,66
12535,Electric Conversions,0x809ad0d338960089:0x5d8fedb3a23dd13c,auto,3.0,7
12536,Euro Auto Recycling BMW Mercedes Land Rover Volvo Porsche Jaguar,0x809ae8019e2d35a7:0xc33b28a3da4208f1,auto,4.0,33
12537,South Sacramento Parts,0x809ac4f10dd2c9e7:0x660e20f0e84df9e5,auto,4.1,77
12538,Preethi Indian Cuisine,0x809ad1e68e031107:0x638fa7f9c093eb83,restaurant,4.3,218
12539,Hot Topic,0x809ae68c0d0fbd51:0x5de1459621813008,retail,4.4,228
12540,Chévere,0x809ad91255161d01:0x9f76ed02cc339eaa,restaurant,4.6,88
12541,Lucky's Barbershop & Men's Club,0x809ae41cac943481:0x6fbba79de05d850c,beauty,4.5,98
12542,Folsom Thai Cuisine,0x809ae508262244ab:0xf7c2822d024ef237,restaurant,4.4,238
12544,Folsom Lake College,0x809ae456411b1f1f:0x41129a73a58c464e,education,4.2,68
12545,Lew Howard Park,0x809ae142c394385f:0xbf16f7505777d573,recreation,4.5,185
12546,Auto Star Motors,0x809add8259f96f4d:0xf0aa15ca7ef278da,auto,4.4,355
12547,Kobe Steak & Sushi,0x809ac6fe055fe26d:0xe4cba2ed5ee95fb0,restaurant,4.1,598
12549,Flying Wok,0x809adada7c4707d3:0x79f378f387dcc1bb,restaurant,4.2,128
12550,Dan's Barber,0x809aded8f00fbc51:0xb13d47f224b9d6bf,beauty,4.1,13
12551,La Superior Mercados,0x809ad8d20d8e09b9:0x47b279dcaf056e09,grocery,3.0,118
12552,BSIS OFFICE SACRAMENTO,0x809b29e19d7119c1:0xdd7c1192e2a55454,recreation,2.5,88
12553,Redwood Empire,0x8084d113e9b30403:0x2244a4a5b3723141,retail,4.5,6
12554,Takumi Izakaya Bar,0x809ad12bc388bc67:0x894cad3ab7752e6e,restaurant,4.5,318
12555,Ulta Beauty,0x809ade2370bbf0ef:0xf72dd8bf80482f0b,beauty,3.9,207
12556,Natomas Tires & Auto,0x809ad7094f171f4d:0xad49326f209080cd,auto,4.3,138
12558,Doggeros,0x8084d19f58f0639d:0x63d80410951914f3,restaurant,4.5,237
12559,Alaro Craft Brewery,0x809ad18d1c687f43:0xe790e0f6825af2d,restaurant,4.5,258
12560,Mattress Firm Town and Country Village,0x809ad978ada12a1d:0x5adfaa287b09eca6,retail,4.8,128
12561,The Mustard Seed,0x80852974abd4307b:0x768e8df86c06f3a,restaurant,4.4,118
12567,Bamboo Inn | Chinese Restaurant,0x809ac64942bb1519:0x851f781a423d7066,restaurant,4.2,274
12568,Tasty Thai,0x809ada330ded773d:0x1e521ac4e8b26d5c,restaurant,4.4,328
12570,Franklin Ranch Pet Hospital and Hotel,0x809ac80cf52fd6c9:0xe3624ce9b27b8d6f,health,4.6,295
12573,SVS Sacramento's Volvo Service,0x809ada329158ee5b:0xd56e3e95ba55482c,auto,4.7,48
12574,Salon Eric,0x809ac713529e3fe3:0x123ee52054f0e35c,beauty,4.8,53
12577,Car Expo Auto Center,0x809ada33691c95cd:0x35157e38bcf77e93,auto,3.7,148
12578,Niello Maserati,0x809ada32bb247cb5:0x6f109e226bd6367,auto,4.6,57
12579,Pizza Hut,0x809ada4d6af07cdf:0x2fdf7d694dffa4b2,restaurant,3.3,234
12581,Little Caesars Pizza,0x809ada4afac573f7:0xaa2501b93899f340,restaurant,3.7,285
12582,Lorenzo Market,0x8084df8df5a9edb1:0xb9d61afd256275bb,grocery,3.9,194
12584,Arteagas Market,0x809adbc4f6a16edd:0xe1ee445cef669097,grocery,4.3,28
